name,ra,dec,quality,quality_category
EON_143.003_48.363,143.00291399999998,48.36285,2,1
2138_7_0_line18028,263.9221803925,36.023802089,2,2
726_22_0_line3640,53.581492227,-26.88793277625,1,1
1264_69_0_line6741,126.26975445,-1.21658539055,2,2
1982_67_0_line15876,235.62337914,30.49203906025,3,2
1938_44_0_line2615,36.6377762645,29.830576203000003,3,2
EON_222.725_18.692,222.72464,18.692301,2,2
EON_247.282_39.148,247.28227200000003,39.148479,2,2
1375_70_0_line14239__EON_213.696_2.959,213.69557530625,2.9586797098625,2,2
1715_57_0_line8795,153.9703314925,18.384552226,2,2
EON_128.423_31.379,128.423477,31.378841,3,2
1369_63_0_line12012,188.643968495,2.704683282475,2,2
1559_87_0_line15734,233.5967210625,11.571423756500002,2,1
1187_69_0_line10885,176.006616885,-5.56234508315,3,1
1150_29_0_line1953,26.4314756425,-7.1192781945500005,1,1
EON_230.766_7.672,230.766388,7.672159,2,2
2243_90_0_line5321,103.9406063475,47.929634046000004,1,1
1223_96_0_line20246__EON_323.088_-4.062,323.0877476425,-4.0620692971875005,2,2
730_23_0_line4288,70.70403864824999,-26.955890119499998,1,1
1325_8_0_line825,10.574428243,0.3707632076175,2,1
1379_59_0_line15234__EON_226.151_2.156,226.15104341,2.15650904515,3,2
1973_35_0_line12647,195.5174927275,29.253529954,1,1
1934_79_0_line1206,15.892048665999999,31.032230965,2,1
2049_23_0_line12124__EON_190.047_33.111,190.04714289875,33.110898449749996,1,1
969_60_1_line1091,14.26309662875,-13.24727783425,1,1
2476_59_0_line10526__EON_172.352_61.976,172.3519034125,61.97619001775,1,1
1147_46_0_line1167,15.41190442125,-6.1920696394000005,2,2
2311_1_0_line7322,134.3064681175,48.22165207625,3,1
2611_56_0_line14691,219.333035215,78.1988388265,2,2
1318_26_0_line21520,343.4082930925,-2.8036026733,1,1
2377_80_0_line11788,186.15007086,55.280822054750004,2,2
1772_90_0_line2583,36.140194535,23.62906072775,1,1
EON_18.239_-0.345,18.238955,-0.345437,1,1
1497_95_0_line21531,343.5918086675,7.733459796975,3,2
1929_68_0_line22271,354.218343275,26.5101193245,2,2
1882_53_0_line8470__EON_149.985_26.287,149.9849371175,26.287240362375,3,2
1898_14_0_line14716__EON_219.549_24.525,219.54914735875,24.525062071875,1,1
1669_51_0_line20325,324.704874045,14.20881047325,2,2
977_47_0_line3109,43.937447436999996,-14.2589532805,2,1
1807_98_0_line11454,182.5611826325,23.887932912249997,2,2
2363_1_0_line5017,94.0775116665,51.943622053,3,2
2608_44_0_line10504,172.0801362275,77.6307535105,2,2
644_62_0_line2983,41.940646525,-29.430739414,2,2
2138_72_1_line18135,266.1301520775,38.9675087945,3,1
1816_0_0_line15125,224.81022548,20.272752513,3,2
1160_96_0_line4195,68.2747373545,-4.29720182515,2,2
730_80_0_line4351,72.06286408,-24.656959541,2,2
2061_89_0_line16667,244.173806665,35.2188489075,3,2
2182_12_0_line7276,133.6247270925,40.608814308,2,1
1675_43_1_line21866,348.3945390425,13.98678772,2,2
1160_75_0_line4206,68.453911312,-5.09709771975,2,2
1316_34_1_line21045,336.3002120975,-2.546999834075,2,1
1506_21_0_line1655,21.62425290325,8.83165280285,2,1
2439_39_0_line17046,248.643827445,57.319525793500006,3,1
2554_4_0_line10793__EON_175.167_68.120,175.16655959625,68.12022939787501,2,2
2487_65_0_line17993__EON_263.204_62.773,263.20379433875,62.77286089137501,1,1
1072_34_0_line4389,72.8810278705,-10.62711259475,2,1
1501_40_0_line147,1.9516979937,9.7098341227,3,1
2203_10_0_line16827,245.97469762,40.67287510125,3,1
2336_57_1_line18783,280.4884873425,50.23567877275,2,2
2554_41_0_line11064,178.1099634325,69.8768650855,2,2
2384_42_0_line15553,230.818717545,53.681705779,3,1
798_28_0_line500,6.946159854375,-22.840265865,3,2
1929_76_0_line22317,354.79950384,27.160127467,2,2
2081_32_0_line21458,342.30974572,33.5129701535,2,1
1727_3_0_line13537,205.85822821,16.036932705250006,3,1
2060_80_0_line16624__EON_243.585_35.250,243.5846875875,35.250164834,1,1
1970_6_1_line11363__EON_181.528_28.256,181.5276382225,28.256371631125003,1,1
899_18_0_line4601,78.0261692685,-19.3401623375,2,2
884_91_0_line1391,18.16729506675,-16.256874065,2,2
1380_84_0_line15650__EON_232.332_3.601,232.33198448875,3.6011103832625,1,1
EON_177.164_34.599,177.163696,34.599373,3,1
EON_223.218_25.629,223.218277,25.628897,2,1
EON_179.337_25.196,179.33700000000005,25.196,1,1
733_83_0_line4789,84.13688674575,-24.45458522325,3,2
1233_92_0_line366,5.10738196105,-0.0565094574235,3,1
1717_13_0_line9667,163.6775280725,16.441163825,3,2
814_41_0_line4618,78.6696275285,-22.00133764025,1,1
733_86_0_line4744,82.6433567655,-24.6836190305,3,2
2468_1_0_line5930,115.146358545,60.264092823999995,3,1
1683_66_0_line1541,20.285508,18.512809372750002,3,1
1934_93_0_line1439,18.73442592925,31.94852207125,2,2
1371_93_0_line12743__EON_196.494_3.956,196.49439253,3.956460218762501,2,2
2382_69_0_line14183,213.0960063,54.54076047375,2,2
1321_41_0_line22513,357.3353209725,-2.2793214657,2,2
972_17_0_line1787,23.64527350275,-15.504281215499999,2,2
1554_38_0_line14158__EON_212.830_9.491,212.82997929125,9.4907377458875,2,2
1192_91_0_line13021,199.8001501975,-4.291216496075,2,2
2134_59_0_line16525,242.660289715,38.18748811425,3,1
1823_4_0_line17353__EON_252.939_20.076,252.93935965375,20.0761678375,3,1
EON_212.017_46.600,212.017242,46.600483,3,1
2322_9_0_line12604,195.1266689575,48.3082484765,3,2
1885_6_0_line9469,161.690423335,24.039138898,3,2
2045_27_0_line10251__EON_169.418_32.922,169.41813220625,32.921693485125004,2,2
1413_72_0_line371,5.166919991075,6.873494206725,3,2
2134_80_0_line16933,247.2415414625,39.31928410325,2,2
1624_50_0_line7809,141.1320707325,14.250202160499999,3,2
2368_29_0_line6382__EON_121.338_52.939,121.337844635,52.93944170100001,3,2
1236_69_1_line1086,14.214510298250001,-1.2724216131,1,1
975_64_0_line2654,37.0915307775,-13.2478800265,3,1
2440_92_0_line17883,261.11986048,60.0014909295,1,1
EON_314.850_2.089,314.846558,2.088185,3,2
978_54_0_line3410,49.18035897175,-13.77455691,2,2
1181_30_0_line8916,155.3681474875,-6.72620193555,1,1
1559_6_0_line15757,233.86180414,8.388251846174999,2,2
1466_11_0_line14748,219.9609934025,4.687940491875,3,2
1733_65_0_line15496,229.953520995,18.786141350250002,3,2
1093_64_0_line9133,157.8862691075,-9.297400166025,2,1
1054_49_0_line22594,358.3283446675,-10.3021897545,3,1
726_9_0_line3502,50.824357647,-27.655726282750006,2,1
1381_1_0_line16006,237.33042932,0.18282456114,3,2
1070_80_1_line4116,66.3928403275,-8.535852865975,2,2
1463_27_0_line13497__EON_205.344_5.040,205.34400689625,5.040160031925,1,1
EON_245.896_45.745,245.896088,45.745277,2,1
1645_35_1_line15123,224.7976592625,13.42205704475,3,2
2318_78_0_line10498,171.97160988,51.009103457749994,3,1
980_24_0_line3830,57.669029592250006,-14.812404027000001,3,1
1731_78_0_line14781__EON_220.332_19.126,220.33231723875,19.125917927125002,2,2
1152_58_0_line2503,34.8501419625,-5.789642728275,2,1
1402_10_0_line20197,321.9571784125,0.4166245045000001,2,2
1720_49_0_line10687__EON_173.955_17.754,173.9546283875,17.75453488875,2,1
1587_17_1_line21780,346.9551988775,8.487904078675,2,2
2013_0_0_line1605,21.0907654695,32.223935518249995,2,1
642_94_0_line2319,32.1574900835,-28.023919973,3,1
2190_87_0_line10624__EON_173.305_43.560,173.30513658375,43.55999813125,3,2
1175_94_0_line6997__EON_129.480_-4.377,129.47685126124998,-4.377447801724999,3,1
2512_73_1_line6437,122.026833015,67.0977333205,3,1
1933_3_0_line1075,14.11800928125,28.071256279,3,1
2440_22_0_line17892__EON_261.279_56.878,261.2785970025,56.878208115375,1,1
1241_2_1_line2639,36.944830438000004,-3.6979119509,2,2
1954_73_0_line5654,109.944751055,30.91564951725,3,2
1717_97_0_line9502__EON_162.042_19.941,162.04243106375,19.9412518705,2,1
2038_46_0_line7462,136.6910915075,33.8002662975,2,1
1848_37_0_line22658,359.0503911125,25.554593656999998,3,1
EON_186.278_3.791,186.278381,3.791492,2,1
2381_91_0_line14100,212.17003278,55.6208910645,3,1
1873_76_0_line5592,109.03228993,27.087029584499998,3,2
1383_9_0_line16467,242.193618416667,0.20778121157333296,3,2
2527_92_0_line17902,261.5291972875,67.98608249975,2,2
1542_26_0_line9825__EON_165.183_9.045,165.183177705,9.0452810294875,2,2
1360_46_0_line8595,151.40681018,1.84202383145,3,2
2384_50_0_line15630__EON_231.978_54.270,231.97762037125,54.269961479875,2,1
1358_48_0_line7903,142.5880968175,1.682267761525,2,2
2125_65_0_line12991__EON_199.479_38.475,199.47883128875,38.476210685125,3,1
890_78_0_line2866,40.4343564535,-16.971360668499994,2,2
1765_47_0_line228,3.129086897525,21.81304460225,2,1
1322_38_0_line22640__EON_358.732_1.601,358.73212012875,1.6012755940375,1,1
EON_195.556_18.774,195.556229,18.773605,3,1
2118_34_1_line9807,165.0674881075,37.24016697375,3,1
816_87_0_line4805,84.7253067755,-20.44558805725,2,1
1676_85_0_line22080__EON_351.411_15.354,351.41060367625,15.354428456375,3,2
1531_56_0_line6347,120.85629496,10.050510061,3,2
1554_4_0_line14297,214.4587085,8.25452089165,2,2
2117_72_0_line9435__EON_161.270_38.984,161.27614795,38.98385319025,2,1
EON_216.708_26.727,216.70729100000003,26.7271,3,1
2257_4_0_line11262,180.4128759275,44.006617937,3,1
1586_95_0_line21527,343.5818939075,11.78245926375,3,2
2470_49_0_line6590,124.245706415,61.588563738249995,2,2
2556_56_0_line12602,195.1238356725,70.19878102975001,2,2
1929_50_0_line22549,357.7006269275,26.284862485500003,3,1
970_81_0_line1378,17.918656567750002,-12.45205197725,2,1
982_70_0_line4142,67.08825953175,-12.891235130250001,2,1
1711_66_0_line7528,137.700650105,18.77852313075,2,1
EON_171.207_26.450,171.206741,26.450184000000004,3,1
1100_90_0_line11934,187.82425985,-8.31099162795,2,2
887_8_0_line2059,28.000643300000004,-19.6041836375,2,1
2331_89_0_line17100__EON_249.398_51.326,249.3979708,51.325983754250004,2,2
1294_87_0_line16898,246.8090802275,-0.7505654548675,3,1
1449_73_0_line8497,150.357950505,6.87128328655,1,1
976_55_0_line2893,40.738525341,-13.629379849749998,1,1
1535_62_0_line7578,138.4745280125,10.743882290999998,3,1
1419_13_0_line2128,29.070309462333302,4.64720924696667,2,2
EON_157.484_23.617,157.484344,23.617493,2,2
1068_53_0_line3800,57.03270362875,-9.732834140825,1,1
2267_46_0_line15856__EON_235.435_45.988,235.43510198875,45.98819845825,1,1
2055_2_0_line14649,218.8647374275,32.14831195,3,1
2275_84_0_line18809,281.5186465975,47.41761268175,3,1
1159_40_0_line4123,66.61283757225,-6.2410361957000005,3,2
1623_75_0_line7354,134.910776515,15.18868429075,2,1
EON_23.422_-18.203,23.422136,-18.203777,2,1
EON_238.071_4.850,238.071167,4.850364,3,1
1731_15_0_line14879__EON_221.691_16.563,221.69117233625,16.56268738125,2,1
EON_178.874_32.730,178.873764,32.730255,1,1
1706_66_0_line6006,116.4485016925,18.469831477750002,2,2
2127_56_0_line13806,209.0361625575,38.049215267,3,2
1234_75_0_line551,7.639284005225,-0.9119420144925,2,1
1096_75_0_line10273,169.59082975,-8.87752679135,2,2
EON_155.945_79.461,155.94523600000005,79.460785,2,1
1354_49_0_line6745,126.34665787,1.9872509496,1,1
1631_79_0_line9901__EON_165.938_14.845,165.93813385250004,14.844922614749999,2,1
1339_45_1_line4181,67.9532190223333,1.76678601556667,2,2
2490_21_0_line19047,290.5176391775,60.969917917,2,1
2015_16_0_line2031,27.599730599,32.482901731999995,2,2
1182_10_0_line9244,159.4004478175,-7.4373836463,2,2
1503_10_0_line771,10.0878229585,8.57597736645,2,2
882_52_0_line681,9.28666849035,-17.96034877675,2,1
1185_70_0_line10478,171.67591402666702,-4.90760184533333,2,1
2138_72_2_line18138,266.14666068,38.97198119425,3,2
2052_65_2_line13350,203.54155207,34.765349131,2,2
1184_72_0_line10001,167.02507495,-5.167217346075001,2,2
1376_82_0_line14501,217.138859415,3.26208815195,2,2
EON_192.111_43.932,192.110718,43.931553,3,1
1558_0_0_line15658,232.461392105,8.124392153325,2,1
971_39_0_line1427,18.562168364,-14.661199069,2,2
1707_17_0_line6297,120.1918264875,16.547328522,2,2
1820_96_0_line16182,239.4268613475,24.009006096,1,1
1729_76_1_line14150,212.732329375,19.17294294125,3,2
1152_55_0_line2603,36.402940359,-5.8730497903,3,1
2443_35_0_line18784,280.52511629,57.3632682505,3,2
2424_18_0_line7816__EON_141.201_56.679,141.201622445,56.679171779375,1,1
EON_117.936_19.751,117.935501,19.750969,3,1
2202_20_0_line16319,240.9124125175,41.153093005500004,3,2
EON_137.160_32.593,137.160233,32.592953,1,1
1711_11_0_line7683,139.7523248325,16.57135221875,3,1
1886_19_0_line9781,164.7995378875,24.50019281375,2,2
1449_98_0_line8333,148.3523036075,7.8322998828,2,2
1532_81_0_line6788__EON_126.806_11.281,126.8061821025,11.281251966125,2,2
1717_49_1_line9418,161.14674589,17.929937489500002,3,2
1599_64_0_line2661,37.2055719345,14.679687339000001,3,2
EON_184.743_24.186,184.743408,24.186314000000007,2,1
2120_31_0_line10942,176.6916821275,37.23536172975,3,1
1714_47_0_line8441__EON_149.771_17.821,149.77108633375005,17.821453801125003,3,2
1471_47_0_line16023,237.48138965,5.992014847725001,3,1
EON_164.738_9.833,164.737762,9.832722,2,1
EON_255.814_60.338,255.813934,60.337749,2,1
2124_64_0_line12592,195.01400938,38.609879985250004,1,1
1475_24_0_line17506,255.1251740225,5.0574569111250005,2,1
2421_22_0_line6599__EON_124.316_56.905,124.31615745125,56.905213324624995,2,1
2015_16_1_line2021,27.482711349000002,32.793954365,1,1
1061_86_0_line2054__EON_27.896_-8.588,27.895723513000004,-8.5879579902375,3,1
800_67_0_line1221,16.1099109365,-21.54044776925,1,1
1401_14_0_line19947__EON_316.217_0.448,316.216495055,0.44801205306,2,2
EON_162.622_26.343,162.62146,26.342852,3,2
1550_80_0_line13043,200.043925575,11.5008127395,2,2
1819_41_2_line16014,237.38679213,21.8979647625,2,2
EON_153.651_-0.888,153.650879,-0.8876229999999999,3,2
1224_55_0_line20441,327.2913930475,-5.634415740700001,3,2
2124_92_0_line12713,196.147156295,39.97739777775,1,1
2323_9_0_line13133,201.1367231425,47.978593782,2,1
2269_60_0_line17148__EON_250.136_46.588,250.13632238375,46.5881650775,1,1
EON_163.755_11.164,163.755,11.164,2,1
EON_233.924_33.392,233.923782,33.3918,2,2
2046_59_0_line10594,172.992369795,34.2017702765,3,1
1767_28_0_line859,11.136253664778199,21.1744067700905,3,2
2255_48_0_line9969,166.676804785,45.74803316925,2,1
2249_10_0_line7515__EON_137.522_44.618,137.52237197124998,44.618114028,2,2
1223_34_0_line20277__EON_323.742_-6.487,323.74178911,-6.486672399400001,2,2
2135_80_0_line17313__EON_252.354_39.358,252.35377578,39.358262405625,3,2
1332_72_0_line2904,40.9201034735,3.1032952775,3,2
EON_344.008_12.767,344.007599,12.766572,1,1
2255_74_0_line10213,168.9935932475,47.06348822,2,2
1886_70_0_line10175,168.6552211975,27.02883810825,3,2
EON_3.421_5.978,3.4207080000000003,5.977557,1,1
1901_21_0_line15782,234.343067725,24.897914557249997,3,1
1790_25_0_line5729,111.242776125,21.155171835,2,2
1071_6_0_line4184,68.11340138475,-11.94472744875,1,1
969_70_0_line1064,14.012833423,-13.103420602249999,2,1
715_3_0_line372,5.1851445311,-27.5974710065,2,1
1846_1_0_line22169,352.8925945125,20.31722933525,3,2
974_80_0_line2493,34.6937074645,-12.734278487000001,3,1
EON_35.052_-8.540,35.051533,-8.53967,2,1
2187_38_1_line9036,156.71497687,41.5561035865,2,2
1881_7_0_line7993__EON_143.943_24.379,143.94275565125,24.3790658535,1,1
1442_37_0_line6317__EON_120.352_5.305,120.35244140125,5.3045619030625,2,2
EON_241.279_16.596,241.278809,16.596155,3,2
1976_39_0_line13691,207.557355825,29.429720023,3,1
2052_34_0_line13381__EON_203.899_33.374,203.89919075,33.374322764375,2,2
EON_212.268_54.872,212.268021,54.872204,2,1
2531_52_0_line19268,297.827060215,66.0057605315,2,1
1327_19_1_line1410__EON_18.388_0.497,18.3876583305,0.49671646982625,3,2
EON_161.169_31.141,161.169388,31.141373,3,2
2043_91_0_line9577,162.881560965,35.8713852215,3,1
2110_24_0_line6670__EON_125.210_37.108,125.20980664625,37.108471504875,3,1
2376_32_1_line11066__EON_178.156_53.332,178.15574172499996,53.332096472375,3,2
1801_67_0_line9100__EON_157.576_22.730,157.575805885,22.730318296500002,2,1
1982_24_0_line15978__EON_237.025_29.202,237.02539390125,29.202359197624997,2,2
1465_66_0_line14253,213.8380900875,6.514417195975,3,1
1927_1_0_line21856,348.29102658,24.24428112375,3,2
816_95_0_line4821,85.38699926375,-20.24455827825,3,2
1355_20_0_line7297__EON_133.849_0.854,133.84922828375,0.8543846125550001,1,1
1242_67_0_line2780,38.989990133,-1.240254668325,3,1
1649_57_0_line16261__EON_240.309_14.079,240.30943233375,14.078821701125,3,2
1649_32_0_line16497,242.4422243525,13.44866627,2,1
1674_73_0_line21575,344.2579517125,14.96324295075,3,2
1773_15_0_line2741,38.4458107823333,20.639837032,2,1
1455_46_0_line10618__EON_173.218_5.727,173.21790778500005,5.7273188866125,2,2
1148_1_1_line1644,21.49153381975,-7.732242495425,2,1
1722_33_0_line11654,184.6191163825,17.2663043465,2,1
1640_74_0_line13441,204.53998709,14.920099217750002,1,1
1228_99_0_line21448,342.0535269725,-4.339851416175,3,2
1506_35_0_line1526,20.104217868499997,9.365747081224999,3,2
1739_51_0_line17635,256.63972829,18.09566091175,2,1
1281_8_0_line12547,194.5034340975,-3.621170904975,1,1
1459_29_0_line11984,188.3244890725,5.127169708299999,2,2
1990_39_0_line18432,271.299455715,29.567796484749998,3,2
1721_97_0_line11152__EON_179.097_19.992,179.09683161625,19.9923099775,2,2
1646_54_0_line15456,229.403247015,14.17560042125,2,2
1651_62_0_line17181,250.548238065,14.420809329749998,2,1
1540_74_0_line9121__EON_157.762_11.041,157.76231209000005,11.040569484375,3,1
2262_66_0_line13646,207.0692536425,46.77016998675001,3,1
1543_38_0_line10149__EON_168.395_9.492,168.3946021,9.4920838859875,3,2
EON_155.111_6.755,155.111145,6.755122999999998,3,1
2044_5_0_line9838__EON_165.304_32.147,165.30366485125,32.147237555000004,2,1
1598_87_0_line2302,31.865655848499998,15.241110494,2,1
1895_56_0_line13514,205.52783821,26.272040654250002,2,2
1327_45_0_line1510,19.930035319,1.63080918245,2,1
2321_86_0_line12194,190.8079583875,51.44626409975,3,2
1598_32_0_line2419,33.626986870500005,13.257234289749999,3,2
716_9_1_line491,6.8150086518,-27.593929938000002,2,1
1721_89_0_line11055__EON_177.952_19.358,177.9520223775,19.35811559675,1,2
651_94_0_line4398,73.10363599325,-28.1177020105,2,2
1130_60_0_line19642,309.34079672,-9.4604441576,3,1
1587_33_0_line21882,348.5774998675,9.402235528075,2,2
1504_73_0_line975,12.8100003955,10.819758782249998,2,2
1938_14_0_line2607,36.516813919250005,28.50187216275,2,2
1534_21_0_line7353,134.9018206625,9.058613140599999,3,1
1334_97_0_line3280,46.85894137100001,3.965736655875,3,1
2331_87_0_line17144,250.0538745125,51.328239597,3,1
2322_35_1_line12854,197.8031888525,49.4152986875,3,1
1286_82_0_line14488__EON_217.044_-0.685,217.0439260625,-0.6846785073674999,2,2
EON_208.048_36.719,208.048233,36.718838,2,1
EON_236.122_11.550,236.122,11.55,1,1
1890_83_1_line11678__EON_184.962_27.603,184.96217480375,27.603070975625,3,1
1896_39_0_line13795__EON_208.851_25.292,208.85105069875,25.291578369375,1,1
1377_41_0_line14844__EON_221.233_1.955,221.23294832166653,1.953686784466665,1,1
2247_63_0_line6632,124.7182382675,46.752024851,3,2
1649_33_0_line16463__EON_242.148_13.553,242.14839324875,13.552935666749999,2,2
1910_23_1_line18487,272.688241255,25.20548407675,2,2
1418_18_0_line1747,22.907423539,4.44789152335,3,1
1971_64_0_line11855,186.843196175,30.476095752,2,1
2057_88_0_line15176,225.4828528875,35.27478715525,1,1
1181_85_0_line8768,153.57438330000005,-4.584541552675,3,2
EON_331.368_-7.456,331.36795,-7.456237,2,1
2383_75_0_line14928,222.23253887,55.11181451775,3,2
EON_351.008_20.688,351.005829,20.686813,2,2
2133_60_0_line16495__EON_242.439_38.548,242.43946495375,38.54765867125,3,2
2115_29_0_line8290,147.813040065,37.16743527025,1,1
1160_83_0_line4245__EON_69.401_-4.715,69.400926828125,-4.7149092569499995,2,2
2046_95_1_line10752__EON_174.843_35.845,174.84279674125,35.84525739575,2,1
EON_21.191_9.995,21.191042000000003,9.994639,1,1
1937_99_0_line2171,29.76099548875,31.66948855475,3,1
1468_97_0_line15185__EON_225.648_7.893,225.64831764375,7.893307736074999,1,1
2206_71_0_line17888,261.240575035,42.82183581275,3,2
1731_71_0_line15012,223.33003934,19.2085775795,2,2
1068_83_0_line3822,57.398657970500004,-8.76369672045,2,2
1140_17_0_line21755,346.6541232375,-11.228752412750001,2,1
2268_77_0_line16257__EON_240.255_47.005,240.25524551625,47.005464666,1,1
1668_60_0_line20165,321.0992208275,14.669656507249998,2,2
2137_65_0_line17801__EON_259.511_38.677,259.511269635,38.67718005925,2,2
1629_74_0_line9295,159.827026355,14.84815549125,2,2
1317_74_2_line21332,340.3379046875,-1.03947115345,2,2
EON_14.082_-0.126,14.081713,-0.12576500000000002,1,1
1324_45_0_line559,7.7892602669,1.638895634925,1,1
718_28_0_line1215,16.02366157925,-27.05028938275,3,1
2266_54_0_line15544,230.718573625,46.12018154,1,1
1224_0_1_line20602__EON_329.662_-7.845,329.66185308375,-7.8450269769125,1,1
970_92_0_line1323,17.25608604375,-12.35015013625,3,2
EON_228.291_7.438,228.291382,7.438035,3,2
2528_87_0_line18095,265.42008734,67.47789416925,2,2
1883_31_0_line8895__EON_155.146_25.384,155.1462511125,25.383792957624998,2,2
2267_58_0_line15784,234.345288925,46.30064270850001,3,1
1711_85_0_line7538,137.82393395,19.298362409,3,2
1982_48_0_line15861,235.4839870525,29.919287789499997,3,1
1816_10_0_line15119,224.7382285,20.40281512675,3,1
1966_40_1_line9934,166.3145525525,29.866557953,2,2
1197_37_0_line14539,217.529687625,-6.4284438852,2,2
884_7_0_line1205,15.87326268025,-19.741349258,3,1
EON_177.623_11.001,177.622711,11.001154,2,2
1150_14_0_line2099,28.593647484250003,-7.570639127174998,2,2
885_56_0_line1551,20.4174653003333,-17.8172776603333,3,2
2312_65_0_line7523,137.6339631625,50.43342954925,2,2
1807_97_0_line11515,183.1126193475,23.706901290250002,2,1
2209_25_0_line18596,275.0715793975,40.96250188175,3,1
EON_203.233_12.909,203.232697,12.90917,3,2
1741_28_0_line17932,262.1092947375,16.939143406,3,1
EON_173.787_24.473,173.787079,24.472691,2,2
1371_94_0_line12718__EON_196.196_3.905,196.1959595875,3.9050516529,1,1
1363_81_0_line9841,165.31929935,3.56291122085,3,1
EON_228.738_1.188,228.737564,1.187907,2,1
2335_38_1_line18543,273.7619917575,49.426209867,2,2
1598_64_1_line2368__EON_32.841_14.504,32.841011647375005,14.504340527375,2,2
2134_81_0_line16893__EON_246.749_39.320,246.7489763275,39.3201348545,2,2
1594_63_0_line1297,16.914572995,14.7347056045,2,2
982_91_0_line4130,66.82393083175,-12.11575820375,1,1
1151_33_0_line2361,32.760478798499996,-6.548184149550001,2,1
1453_98_0_line9759__EON_164.590_7.653,164.59041112375004,7.6530881999875,1,1
EON_126.143_55.009,126.14346299999998,55.009026,2,2
1887_14_0_line10468,171.5570390425,24.765332028000003,3,1
1504_49_0_line790,10.29248600725,9.951743721925,3,2
2372_6_0_line8408__EON_149.336_52.164,149.3361175025,52.164073581375,2,1
EON_256.417_32.492,256.417328,32.492256,3,2
2481_36_0_line14333,214.987763825,61.47655969725,2,2
1799_46_0_line8393,149.1736833775,21.931560109499998,2,2
1590_93_0_line58,0.7971248000925,15.965743402000001,3,2
EON_252.873_19.417,252.872833,19.416769,2,2
1368_77_0_line11499,183.00547707,3.136053836925,2,2
1472_26_0_line16448,242.01411871,4.980156565,3,1
1706_55_1_line6053,117.1532328925,18.1855135655,3,1
1712_89_0_line7739__EON_140.351_19.567,140.35087271125002,19.566590572750002,2,2
2474_38_0_line9074,157.2662267725,61.257114808000004,3,2
EON_201.959_40.080,201.959244,40.079876,3,2
1958_49_0_line6677,125.3742156375,29.596069947249998,3,1
1556_21_0_line15061,223.8878441125,9.15856193875,2,2
1544_9_0_line10502__EON_172.046_8.011,172.04549428500005,8.0106670116625,2,2
1378_83_0_line15105__EON_224.524_3.296,224.52380263875,3.2960804305125,2,2
2180_29_1_line6231,119.33233599,41.175331764,1,1
1177_49_0_line7402,135.70539867,-6.10455558173333,2,2
1728_89_0_line13682,207.418861605,19.40279069075,2,1
EON_208.789_-6.806,208.789139,-6.805851,3,1
2033_24_1_line5864__EON_114.070_33.123,114.07005044,33.122743287125004,1,1
1180_40_0_line8606,151.5547108675,-6.229207699,2,2
2260_75_0_line12753__EON_196.633_47.203,196.6325896025,47.202951668000004,3,1
EON_121.894_5.759,121.894028,5.758718,1,1
2269_13_0_line16998,248.05561231,44.40329485075,2,2
1147_98_1_line1129,14.874111494500001,-4.1967557476,2,1
2135_85_0_line17104__EON_249.474_39.251,249.47161811,39.249814288375,1,1
733_72_1_line4796,84.37575701175,-24.797370390749997,2,1
1330_7_0_line2242__EON_30.922_0.273,30.922308596,0.27267768230875,2,1
1895_11_0_line13708,207.763420455,24.670385603000003,3,1
2475_10_0_line10467__EON_171.545_60.605,171.544681435,60.60492220875,2,1
1276_65_0_line10859__EON_175.825_-1.546,175.8250490775,-1.546419862475,1,1
2323_73_0_line13464,204.84593842,51.05114715125,2,2
1582_84_0_line20484,327.916879415,11.48483026175,1,1
EON_129.867_-1.513,129.86691299999998,-1.513156,3,1
802_88_0_line1834__EON_24.281_-20.419,24.2809928415,-20.418903004375,2,1
2131_29_0_line15370,227.956964435,36.9706256365,3,1
EON_158.991_34.279,158.990738,34.278996,3,2
1552_58_0_line13462,204.78321983,10.19946654,3,1
2470_19_0_line6588,124.20513305,60.492927894750004,2,2
1176_76_0_line7252,133.0423765725,-4.90590044235,1,1
2061_47_1_line16757,245.14572655,33.87673078425,2,2
1262_18_0_line6183,118.7433662825,-3.5675960203750003,3,1
1801_4_0_line9198,158.68096269999995,20.36054458425,2,2
1506_70_0_line1694,22.0817118325,11.036882591,3,2
1310_81_0_line19810__EON_313.210_-0.775,313.2103720837501,-0.7754767970875001,3,1
1880_82_0_line7834,141.3906777975,27.3475097985,2,2
2364_66_0_line5092,97.39279272375,54.70754040725,2,2
2184_9_0_line7755,140.58255516,40.06582331325,3,1
1653_47_0_line17643,256.751908795,13.62260646675,3,1
969_31_0_line1035,13.67834178125,-14.63661097125,3,1
1271_98_0_line8861,154.74933674,-0.182448794175,3,1
2126_35_0_line13438,204.5218368575,37.29155282075,3,1
1797_57_0_line7751__EON_140.527_22.411,140.52748156125,22.411166300250002,3,1
1639_40_0_line13229,202.2365824775,13.6871135875,3,2
2053_88_0_line13601__EON_206.516_35.520,206.51627766375,35.5203604475,2,2
1906_22_0_line17578,255.922736325,24.861112105500002,3,2
EON_175.098_44.580,175.097733,44.579571,3,2
EON_155.635_17.726,155.63472,17.725310999999994,3,1
723_99_0_line2693,37.65465791575,-24.08208345375,1,1
1406_10_0_line21160__EON_337.958_0.447,337.9577597600001,0.44709202452875,1,1
EON_203.210_32.401,203.20961,32.400642,3,2
